0	0.0005	1.4e-06	1e-07	0.009	0.00015	0.0002	4e-05	0.006	0.0003	0.005	0.004	0.0001
0.01	0.0004387323210472923	0.0	6.136767895270772e-05	0.004930087587023621	0.004136448300747745	0.0	0.0016459375690270539	0.0058430641597041	0.0017415479597255841	0.005818904661107277	0.003931562177848108	0.00013695733793242764
0.02	0.0003771330078043563	0.0	0.00012296699219564372	0.002538476143605922	0.006350070849869072	6.581064001017453e-05	0.0015590001654919366	0.005759170233887472	0.003133682561406084	0.006399461814794896	0.003871312821832097	0.0002502083901976238
0.03	0.0003172601480518091	0.0	0.00018283985194819097	0.0012812133991653215	0.007453151321542881	0.0001374263012308283	0.0014630822515032257	0.005679203365986765	0.004397633712852523	0.006932203534465138	0.003816776233876231	0.00034692881282488345
0.04	0.0002552053685383399	0.0	0.0002448946314616601	0.0006548072569704938	0.007951422086253197	0.00019313089091231198	0.0013814848251377527	0.00560278437805032	0.0055655949790971	0.0074137891419584516	0.0037673600938937677	0.00042664013149421525
0.05	0.0001894894852921298	0.0	0.0003106105147078702	0.00035071338808858384	0.008150505695817642	0.00021610012569241066	0.0013319872761255063	0.00552966489150571	0.0066594287649308056	0.007848716474100145	0.003722949081935055	0.0004926650381471326
0.060000000000000005	0.00012314314453845505	0.0	0.00037695685546154493	0.0002051740085794305	0.00820804233017585	0.0002237988453067446	0.0012979412139015167	0.005459702424253135	0.007693710386150217	0.008242351072110314	0.003684151374688787	0.0005478295042773273
0.07	6.219960166497163e-05	0.0	0.00043790039833502834	0.00013440140609321762	0.008200780855657256	0.00022835819231707588	0.0012674082992283294	0.005392768992454975	0.008678448294487415	0.008598724156134064	0.0036527092501917402	0.0005946607356773892
0.08	1.5657667824309717e-05	0.0	0.00048444233217569024	9.554531837135935e-05	0.008164215979572233	0.00023237141004064937	0.0012377417651816523	0.005328739222137205	0.009620674765972956	0.00891955011825597	0.00363221486828865	0.0006351567863685858
0.09	0.0	0.0	0.0005018532449944673	6.175289296995421e-05	0.008112942605230185	0.00023624305053601468	0.0012084713888014386	0.005267499723133155	0.010525370341601586	0.009206079148520101	0.003626513464957002	0.0006707583976982276
0.09999999999999999	1.5395890336539302e-06	0.0	0.0005003136559608134	3.271963210178462e-05	0.00804853670856839	0.0002400528843633296	0.0011794703117481314	0.005208947880448046	0.011396118834743967	0.00947108548006343	0.0036276729437196616	0.0007024920493837182
0.10999999999999999	1.9735306369075196e-06	0.0	0.0004998797143575598	1.855715163023706e-05	0.007972706658219203	0.00024383053800752392	0.0011506763213031887	0.005152988746637585	0.01223622352572416	0.00972436367175004	0.0036281528592646767	0.0007310889294584157
0.11999999999999998	2.2667700616044425e-06	0.0	0.0004995864749328629	1.1392652199920349e-05	0.007892358986448345	0.0002475922106122183	0.0011220502527785673	0.005099534386314365	0.013048779627909167	0.00996590527449516	0.003628464880176165	0.0007570881987048482
0.12999999999999998	2.455493877841138e-06	0.0	0.0004993977511166262	7.76743461137263e-06	0.007810578203562173	0.0002513478229927828	0.00109356589910792	0.0050485033292332615	0.01383627784114913	0.010196380581610716	0.0036286735416272654	0.0007809121863780573
0.13999999999999999	2.5864485525522183e-06	0.0	0.0004992667964419151	5.920322475398604e-06	0.0077288080534086276	0.0002551034474533538	0.001065205661476328	0.004999818975259664	0.014600780777890643	0.010416509040125116	0.003628825339380931	0.0008028934071569656
0.15	2.6846395293112374e-06	0.0	0.000499168605465156	4.967958645188642e-06	0.0076476792024205474	0.00025886267547833755	0.0010369579369216436	0.004953408490374044	0.015344025244963127	0.010627015113324792	0.0036289451492272306	0.0008232965507783691
0.16	2.7631922262958936e-06	0.0	0.0004990900527681713	4.467117148089541e-06	0.007567431814627169	0.00026262744216361077	0.0010088154680938147	0.004909201988168798	0.016067496055111815	0.01082859271271591	0.003629046480162242	0.0008423348303403521
0.17	2.8293123311532517e-06	0.0	0.000499023932663314	4.19487531023595e-06	0.007488123433363667	0.0002663985419559665	0.0009807742697467761	0.004867131915586029	0.01677247940393737	0.011021889316933509	0.0036291369700338634	0.0008601820447756111
0.18000000000000002	2.887187401635924e-06	0.0	0.0004989660575928313	4.038765845109961e-06	0.007409730142332067	0.000270175960521414	0.0009528329153689198	0.004827132584586602	0.017460102206021153	0.011207500725089935	0.0036292210939367717	0.0008769814825640101
0.19000000000000003	2.9393683217540617e-06	0.0	0.0004989138766727132	3.941861928242787e-06	0.007332195149680379	0.0002739590936468964	0.0009249920561815724	0.004789139809423792	0.01813136163328005	0.01138597111954581	0.003629301532309816	0.0008928525351513947
0.20000000000000004	2.9874589700798276e-06	0.0	0.0004988657860243874	3.875257071411338e-06	0.00725545161173134	0.0002777468944614292	0.0008972540952831535	0.004753090621075218	0.01878714768515832	0.011557795657704675	0.003629379904897212	0.0009078956555553568
0.21000000000000005	3.032488810202561e-06	0.0	0.0004988207561842647	3.824228185532471e-06	0.007179432921051654	0.00028153797368831883	0.0008696229691211727	0.004718923038273057	0.019428260711242266	0.011723424161711187	0.003629457189575254	0.0009221961168828635
0.22000000000000006	3.0751296406414605e-06	0.0	0.0004987781153538258	3.781254144792869e-06	0.007104076963880734	0.0002853306681136667	0.0008421040060565587	0.004686575879891249	0.020055425214702112	0.011883265165387052	0.0036295339720382003	0.0009358268938280397
0.23000000000000007	3.1158279491105966e-06	0.0	0.0004987374170453567	3.742481486375358e-06	0.007029327536401469	0.00028912308683159217	0.0008147038426002118	0.004655988607091676	0.02066930087181998	0.012037689935722096	0.0036296105980806862	0.000948850896950584
0.24000000000000007	3.154887614788121e-06	0.0	0.0004986983573796791	3.7059296786857386e-06	0.006955134474321966	0.0002929131414134609	0.0007874303847548118	0.00462710118615788	0.021270491436922803	0.012187036277278443	0.003629687267185654	0.000961322724155266
0.25000000000000006	3.192521930632582e-06	0.0	0.0004986607230638347	3.6705771886045498e-06	0.0068814532446852695	0.0002966985640192006	0.0007602928063765655	0.004599853964710333	0.02185955201904668	0.012331612032396461	0.0036297640899957254	0.0009732900480165839
0.26000000000000006	3.2288862895805435e-06	0.0	0.0004986243587048867	3.63589487427553e-06	0.006808244353072837	0.00030047691610231856	0.0007333015795050231	0.004574187555232702	0.022436995088767342	0.01247169824780802	0.003629841123449316	0.0009847947254090373
0.2700000000000001	3.2640986519130055e-06	0.0	0.0004985891463425542	3.6016071776011758e-06	0.006735472726207277	0.00030424558945697935	0.0007064685337421664	0.004550042720696874	0.023003295482943713	0.01260755200968497	0.003629918392146791	0.0009958736931125218
0.2800000000000001	3.298252330096002e-06	0.0	0.0004985549926643712	3.5675696124087936e-06	0.006663107136860754	0.0003080018007394401	0.0006798069433261631	0.004527360257659804	0.023558894609924295	0.01273940896547092	0.0036299959012805177	0.0010065596967777277
0.2900000000000001	3.331423978236453e-06	0.0	0.0004985218210162307	3.533705761866575e-06	0.006591119694120099	0.00031174258016171457	0.0006533316417434381	0.004506080872590532	0.02410420401027294	0.012867485558440578	0.0036300736444321046	0.0010168818888854959
0.3000000000000001	3.363678608382757e-06	0.0	0.0004984895663860844	3.49997479541507e-06	0.006519485402253067	0.0003154647547384689	0.0006270591646781198	0.00448614504742632	0.024639608393033002	0.012991981003540277	0.003630151608266148	0.0010268663227674466
0.3100000000000001	3.3950727723007393e-06	0.0	0.0004984581722221663	3.4663546726770566e-06	0.0064481817831933495	0.0003191649262298046	0.000601007922880312	0.004467492890499462	0.025165468241385498	0.013113079032903187	0.003630229775356888	0.0010365363634454654
0.3200000000000001	3.425656613601032e-06	0.0	0.000498427588380866	3.4328334291732873e-06	0.006377188554872759	0.00032283944373990415	0.0005751984071735121	0.004450063969067657	0.025682122061792104	0.013230949437819611	0.0036303081258955497	0.001045913031353018
0.3300000000000001	3.455475223262691e-06	0.0	0.0004983977697712044	3.3994046363443463e-06	0.006306487357279727	0.0003264843707931259	0.0005496534283096696	0.004433797119776557	0.026189888335617976	0.0133457494316506	0.003630386638727827	0.0010550152914739284
0.34000000000000014	3.484569563144633e-06	0.0	0.0004983686754313224	3.3660650240946644e-06	0.006236061518773838	0.0003300954466128154	0.000524398394670463	0.0044186302335584	0.026689067220578518	0.01345762485564849	0.0036304652919904095	0.0010638602977588803
0.35000000000000014	3.5129771186606547e-06	0.0	0.0004983402678758064	3.332813227908049e-06	0.006165895856163709	0.00033366804128110263	0.0004994616308061242	0.004404500011834563	0.027179942040274564	0.01356671124713948	0.003630544063506894	0.0010724636006324854
0.36000000000000015	3.5407323787710386e-06	0.0	0.000498312512615696	3.2996491238329118e-06	0.006095976503061343	0.0003371971044782739	0.0004748747393277106	0.004391341691605756	0.027662780592941194	0.013673134787161322	0.003630622931038532	0.0010808393238237307
0.37000000000000016	3.5678672032405543e-06	0.0	0.0004982853777912265	3.2665734731557956e-06	0.006026290761940071	0.0003406771076203578	0.00045067300745137053	0.00437908873832645	0.028137836304879153	0.013777013142494503	0.0036307018724466527	0.0010890003155240003
0.38000000000000017	3.5944111140290292e-06	0.0	0.000498258833880438	3.2335877321985464e-06	0.0059568269761083835	0.00034410197948571273	0.00042689585711221546	0.004367672507736648	0.02860534924953143	0.013878456215098213	0.0036307808658006804	0.0010969582779153993
0.3900000000000002	3.6203915337461003e-06	0.0	0.000498232853460721	3.2006939518995785e-06	0.005887574418467898	0.0003474650359258427	0.0004035873333900277	0.004357021881603556	0.029065547049571035	0.013977566810261431	0.0036308598894520807	0.0011047238783564585
